step,train_loss,train_acc,test_acc,lambda_H,lambda_A,grad_norm
0,2.1397500038146973,0.24007999897003174,0.23099999129772186,10.344627380371094,941449.6875,1.6242934465408325
1,2.0359435081481934,0.28808000683784485,0.28209999203681946,,,0.8392523527145386
2,1.9727243185043335,0.3103399872779846,0.30469998717308044,,,0.5339857339859009
3,1.9260796308517456,0.3286399841308594,0.33059999346733093,,,0.4263998866081238
4,1.8891361951828003,0.34836000204086304,0.34579998254776,,,0.386608749628067
5,1.8664358854293823,0.3576599955558777,0.35249999165534973,10.160406112670898,190536.28125,0.3012072443962097
6,1.8433467149734497,0.3635199964046478,0.36079999804496765,,,0.2955896258354187
7,1.8175126314163208,0.3744199872016907,0.3700000047683716,,,0.2880474627017975
8,1.7960458993911743,0.3832799792289734,0.37880000472068787,,,0.2398073822259903
9,1.7783970832824707,0.3906799852848053,0.385699987411499,,,0.22530952095985413
10,1.7617782354354858,0.3953000009059906,0.3935999870300293,12.490111351013184,198795.75,0.21719449758529663
11,1.7453285455703735,0.40077999234199524,0.39659997820854187,,,0.2042618989944458
12,1.7297793626785278,0.40675997734069824,0.39989998936653137,,,0.20308434963226318
13,1.7159160375595093,0.41152000427246094,0.4017999768257141,,,0.20587469637393951
14,1.7105804681777954,0.41103997826576233,0.4050999879837036,,,0.28581559658050537
15,1.720157504081726,0.4071199893951416,0.3962000012397766,16.816822052001953,226643.1875,0.5909391045570374
16,1.7027806043624878,0.414139986038208,0.407399982213974,,,1.063317060470581
17,1.66984224319458,0.42800000309944153,0.4197999835014343,,,0.827273964881897
18,1.6772778034210205,0.4239400029182434,0.4098999798297882,,,0.3733334541320801
19,1.6504106521606445,0.43557998538017273,0.41929998993873596,,,0.7812313437461853
20,1.6528995037078857,0.43149998784065247,0.42309999465942383,17.32721710205078,173676.75,0.37082740664482117
21,1.6308422088623047,0.44071999192237854,0.4251999855041504,,,0.6671097874641418
22,1.6261696815490723,0.4436799883842468,0.424699991941452,,,0.3101058900356293
23,1.6121195554733276,0.45055997371673584,0.42879998683929443,,,0.47252365946769714
24,1.6054133176803589,0.4504999816417694,0.43230000138282776,,,0.2918336093425751
25,1.5954731702804565,0.4536599814891815,0.43219998478889465,22.462377548217773,217109.0,0.4146382510662079
26,1.589638590812683,0.4574599862098694,0.4300999939441681,,,0.37577441334724426
27,1.586151123046875,0.4587399959564209,0.4373999834060669,,,0.5397375226020813
28,1.597229242324829,0.4544999897480011,0.42899999022483826,,,0.8129939436912537
29,1.5781095027923584,0.45955997705459595,0.43779999017715454,,,1.149654507637024
30,1.5563958883285522,0.4684799909591675,0.43779999017715454,23.740123748779297,149880.578125,0.9265230298042297
31,1.5515683889389038,0.4707399904727936,0.4375999867916107,,,0.3408704698085785
32,1.549463152885437,0.47137999534606934,0.4439999759197235,,,0.49193432927131653
33,1.533857822418213,0.47735998034477234,0.4424999952316284,,,0.6464868187904358
34,1.5296601057052612,0.4792400002479553,0.44269999861717224,,,0.2658691704273224
35,1.5239900350570679,0.4823399782180786,0.445499986410141,27.037925720214844,162407.421875,0.39320656657218933
36,1.5139282941818237,0.48371997475624084,0.4462999999523163,,,0.5162489414215088
37,1.5066494941711426,0.4872799813747406,0.44909998774528503,,,0.302182137966156
38,1.502195954322815,0.4902999997138977,0.4514999985694885,,,0.2665227949619293
39,1.4951859712600708,0.4900199770927429,0.4486999809741974,,,0.4706832468509674
40,1.4869731664657593,0.49526000022888184,0.4513999819755554,31.737913131713867,198670.6875,0.4386621415615082
41,1.47862708568573,0.49818000197410583,0.4513999819755554,,,0.3169174790382385
42,1.471781611442566,0.5004400014877319,0.45069998502731323,,,0.16815011203289032
43,1.4661930799484253,0.5036999583244324,0.45319998264312744,,,0.18249964714050293
44,1.4616717100143433,0.5047000050544739,0.4511999785900116,,,0.33156922459602356
45,1.4606529474258423,0.5049600005149841,0.45339998602867126,40.62470626831055,243204.890625,0.518969714641571
