step,train_loss,train_acc,test_acc,lambda_H,lambda_A,grad_norm
0,2.1595065593719482,0.22527998685836792,0.21549999713897705,13.275103569030762,1138346.875,1.6242934465408325
1,2.065467596054077,0.2742599844932556,0.2671000063419342,,,0.8610842227935791
2,2.0043740272521973,0.3027999997138977,0.29789999127388,,,0.6080750226974487
3,1.9578313827514648,0.3174999952316284,0.31299999356269836,,,0.49350494146347046
4,1.9212026596069336,0.3315799832344055,0.3294999897480011,,,0.4185550808906555
5,1.8919514417648315,0.34431999921798706,0.33949998021125793,,,0.3800692558288574
6,1.8715132474899292,0.35433998703956604,0.3483999967575073,,,0.3337571322917938
7,1.8585950136184692,0.36010000109672546,0.35409998893737793,,,0.29074791073799133
8,1.8440558910369873,0.3640199899673462,0.35909998416900635,,,0.3108513355255127
9,1.8254454135894775,0.3716199994087219,0.36739999055862427,,,0.31476569175720215
10,1.8073229789733887,0.37845999002456665,0.3732999861240387,12.249515533447266,176982.5,0.28122639656066895
11,1.792678713798523,0.38321998715400696,0.3773999810218811,,,0.24287153780460358
12,1.780664324760437,0.38871997594833374,0.3824999928474426,,,0.22913484275341034
13,1.7694109678268433,0.3943599760532379,0.38769999146461487,,,0.2303793579339981
14,1.7577250003814697,0.39945998787879944,0.39169999957084656,,,0.22835446894168854
15,1.7452223300933838,0.4022800028324127,0.3955000042915344,,,0.224853053689003
16,1.733223795890808,0.4057199954986572,0.39879998564720154,,,0.21085816621780396
17,1.7216423749923706,0.41071999073028564,0.4018999934196472,,,0.20958827435970306
18,1.7103831768035889,0.4148399829864502,0.40629997849464417,,,0.204756498336792
19,1.6994003057479858,0.42023998498916626,0.4075999855995178,,,0.1981469690799713
20,1.6885292530059814,0.42419999837875366,0.4123999774456024,18.99929428100586,272482.375,0.19318804144859314
21,1.678394079208374,0.4267599880695343,0.4171999990940094,,,0.17848677933216095
22,1.668129563331604,0.4293399751186371,0.41920000314712524,,,0.18418999016284943
23,1.6580054759979248,0.4320800006389618,0.421999990940094,,,0.17383235692977905
24,1.6480880975723267,0.43658000230789185,0.4227999746799469,,,0.1745411455631256
25,1.638898253440857,0.44071999192237854,0.4276999831199646,,,0.15960994362831116
26,1.629892349243164,0.4439599812030792,0.42739999294281006,,,0.16476070880889893
27,1.620837926864624,0.4459799826145172,0.429099977016449,,,0.16425006091594696
28,1.6120355129241943,0.4488999843597412,0.43050000071525574,,,0.1506987065076828
29,1.603159785270691,0.4530999958515167,0.4318999946117401,,,0.15939359366893768
30,1.5946115255355835,0.45681998133659363,0.4350999891757965,23.51746940612793,329389.4375,0.14242835342884064
31,1.5866841077804565,0.45955997705459595,0.4368000030517578,,,0.1335013210773468
32,1.5787073373794556,0.46149998903274536,0.43959999084472656,,,0.1510620415210724
33,1.5705236196517944,0.4638599753379822,0.43949997425079346,,,0.1493692398071289
34,1.5624380111694336,0.46657997369766235,0.4398999810218811,,,0.13404807448387146
35,1.554398536682129,0.46931999921798706,0.4407999813556671,,,0.13623562455177307
36,1.54656183719635,0.4721999764442444,0.4422999918460846,,,0.1391250640153885
37,1.538805603981018,0.47589999437332153,0.4449999928474426,,,0.14862573146820068
38,1.5311156511306763,0.47832000255584717,0.445499986410141,,,0.17133323848247528
39,1.5242199897766113,0.4808200001716614,0.4456999897956848,,,0.21608635783195496
40,1.519040584564209,0.4830399751663208,0.4490000009536743,35.20352554321289,451468.125,0.3270617723464966
41,1.5162514448165894,0.4826599955558777,0.44749999046325684,,,0.5440585017204285
42,1.5054465532302856,0.4876999855041504,0.45170000195503235,,,0.7360118627548218
43,1.4934637546539307,0.4915199875831604,0.45409998297691345,,,0.6143155694007874
44,1.4882646799087524,0.49327999353408813,0.45319998264312744,,,0.1697252094745636
45,1.4834104776382446,0.49531999230384827,0.45329999923706055,,,0.38715866208076477
46,1.4738026857376099,0.4982999861240387,0.4544999897480011,,,0.5681189298629761
47,1.465829849243164,0.5010200142860413,0.4569000005722046,,,0.3440747857093811
48,1.4613980054855347,0.5031200051307678,0.45719999074935913,,,0.20886382460594177
49,1.4541734457015991,0.5062199831008911,0.45809999108314514,,,0.4856717884540558
