step,train_loss,train_acc,test_acc,lambda_H,lambda_A,grad_norm
0,2.2138473987579346,0.19935999810695648,0.1947999894618988,17.44021224975586,1382855.375,1.6242934465408325
1,2.1249570846557617,0.2428399920463562,0.2361999899148941,,,1.030078411102295
2,2.0649707317352295,0.2746399939060211,0.2689000070095062,,,0.7399318814277649
3,2.020012617111206,0.2953200042247772,0.289900004863739,,,0.6150683760643005
4,1.9835829734802246,0.3093000054359436,0.3035999834537506,,,0.5334100723266602
5,1.9532326459884644,0.31977999210357666,0.31689998507499695,11.329703330993652,191043.28125,0.4681278169155121
6,1.9277689456939697,0.32975998520851135,0.3278000056743622,,,0.42005467414855957
7,1.9062544107437134,0.33921998739242554,0.336899995803833,,,0.39036092162132263
8,1.8883635997772217,0.34586000442504883,0.34119999408721924,,,0.36606284976005554
9,1.8743685483932495,0.35137999057769775,0.3463999927043915,,,0.3385401964187622
10,1.864122986793518,0.3569200038909912,0.3511999845504761,11.753389358520508,163369.0,0.31321093440055847
11,1.8562513589859009,0.3603000044822693,0.35439997911453247,,,0.3009609878063202
12,1.848240613937378,0.3625600039958954,0.35760000348091125,,,0.31090694665908813
13,1.8380208015441895,0.3660999834537506,0.3612000048160553,,,0.32822197675704956
14,1.8256940841674805,0.3712399899959564,0.36649999022483826,,,0.32589584589004517
15,1.8131029605865479,0.37619999051094055,0.37439998984336853,12.281028747558594,157853.90625,0.29873695969581604
16,1.801990032196045,0.38047999143600464,0.3773999810218811,,,0.26402193307876587
17,1.7928073406219482,0.3830399811267853,0.38179999589920044,,,0.24258150160312653
18,1.785065770149231,0.3866799771785736,0.38499999046325684,,,0.236935555934906
19,1.7780840396881104,0.39037999510765076,0.38749998807907104,,,0.2386564314365387
20,1.7711660861968994,0.3937399983406067,0.38850000500679016,13.139053344726562,165086.34375,0.24440567195415497
21,1.7638437747955322,0.3956599831581116,0.39259999990463257,,,0.2469642162322998
22,1.756095051765442,0.3993400037288666,0.39389997720718384,,,0.24089111387729645
23,1.7479805946350098,0.4020400047302246,0.39739999175071716,,,0.2345716655254364
24,1.7396299839019775,0.40469998121261597,0.39800000190734863,,,0.2310667484998703
25,1.7315988540649414,0.40727999806404114,0.39879998564720154,15.04849910736084,188749.03125,0.22098593413829803
26,1.7242189645767212,0.4104599952697754,0.4009999930858612,,,0.21256469190120697
27,1.7168992757797241,0.4134799838066101,0.4032999873161316,,,0.22112694382667542
28,1.7094546556472778,0.41495999693870544,0.40709999203681946,,,0.21993780136108398
29,1.7023650407791138,0.41811999678611755,0.4088999927043915,,,0.2042638510465622
30,1.695448398590088,0.42159998416900635,0.41279998421669006,16.783302307128906,205162.3125,0.20531609654426575
31,1.6883894205093384,0.4239799976348877,0.41419997811317444,,,0.20814813673496246
32,1.6814912557601929,0.42715999484062195,0.41679999232292175,,,0.19565586745738983
33,1.6749767065048218,0.42879998683929443,0.41769999265670776,,,0.18690691888332367
34,1.6685304641723633,0.43094000220298767,0.42080000042915344,,,0.1925206184387207
35,1.661851406097412,0.4316200017929077,0.421999990940094,17.62091064453125,210768.0,0.1965683549642563
36,1.655076503753662,0.4343799948692322,0.4236999750137329,,,0.1903838813304901
37,1.648459553718567,0.43682000041007996,0.4235999882221222,,,0.18170098960399628
38,1.6421129703521729,0.4399999976158142,0.4262999892234802,,,0.17649543285369873
39,1.6362605094909668,0.4408399760723114,0.4277999997138977,,,0.16676755249500275
40,1.6307743787765503,0.4428199827671051,0.4283999800682068,19.046049118041992,224146.71875,0.1670205146074295
41,1.6250518560409546,0.4438000023365021,0.42819997668266296,,,0.1825752556324005
42,1.6191858053207397,0.44495999813079834,0.42829999327659607,,,0.17708720266819
43,1.6134718656539917,0.4472399950027466,0.42899999022483826,,,0.16433227062225342
44,1.6077170372009277,0.4487999975681305,0.42899999022483826,,,0.1685451716184616
