step,train_loss,train_acc,test_acc,lambda_H,lambda_A,grad_norm
0,2.153320789337158,0.24295999109745026,0.23319999873638153,10.686677932739258,876603.5,1.6242934465408325
1,2.0386316776275635,0.27592000365257263,0.2773999869823456,,,0.8915805220603943
2,1.9951401948928833,0.27921998500823975,0.2782000005245209,,,0.6111034154891968
3,1.9426456689834595,0.32561999559402466,0.32600000500679016,,,0.5954643487930298
4,1.912461757659912,0.3385999798774719,0.3391000032424927,,,0.435897558927536
5,1.8990850448608398,0.34272000193595886,0.3409000039100647,9.842049598693848,154993.40625,0.35704201459884644
6,1.869860291481018,0.3520599901676178,0.35409998893737793,,,0.48607316613197327
7,1.8437825441360474,0.36023998260498047,0.3578999936580658,,,0.5004913210868835
8,1.8203847408294678,0.37303999066352844,0.3666999936103821,,,0.46444928646087646
9,1.8001397848129272,0.3759799897670746,0.373199999332428,,,0.35403865575790405
10,1.7837573289871216,0.3826799988746643,0.3783999979496002,10.056379318237305,108219.8203125,0.2983381152153015
11,1.7668509483337402,0.38843998312950134,0.3822000026702881,,,0.2954762876033783
12,1.7504208087921143,0.39309999346733093,0.38830000162124634,,,0.34794384241104126
13,1.7343462705612183,0.3972799777984619,0.3885999917984009,,,0.3978135883808136
14,1.7176789045333862,0.4072999954223633,0.3953000009059906,,,0.38208261132240295
15,1.7043699026107788,0.41297999024391174,0.40039998292922974,11.212675094604492,102176.171875,0.2513755261898041
16,1.691444993019104,0.41721999645233154,0.4018999934196472,,,0.25565189123153687
17,1.674720048904419,0.4215399920940399,0.4066999852657318,,,0.31089961528778076
18,1.661434531211853,0.42753997445106506,0.41110000014305115,,,0.21914276480674744
19,1.6515483856201172,0.42989999055862427,0.41279998421669006,,,0.2170151025056839
20,1.6380232572555542,0.4345199763774872,0.4161999821662903,11.522481918334961,110429.5234375,0.2816961109638214
21,1.6260862350463867,0.4398399889469147,0.4185999929904938,,,0.18592064082622528
22,1.6130118370056152,0.4449400007724762,0.42149999737739563,,,0.21888238191604614
23,1.6014354228973389,0.45003998279571533,0.4253000020980835,,,0.2420966923236847
24,1.59134042263031,0.4523800015449524,0.42309999465942383,,,0.2039548009634018
25,1.5814282894134521,0.456959992647171,0.4229999780654907,14.361327171325684,117345.4296875,0.17393483221530914
26,1.5713201761245728,0.45923998951911926,0.4277999997138977,,,0.23276743292808533
27,1.5600725412368774,0.46351999044418335,0.42829999327659607,,,0.2836633622646332
28,1.5501612424850464,0.46737998723983765,0.43299999833106995,,,0.25263169407844543
29,1.5417598485946655,0.4709799885749817,0.4366999864578247,,,0.24482698738574982
30,1.5403399467468262,0.4725799858570099,0.4307999908924103,16.56279182434082,163700.25,0.3569543957710266
31,1.552461862564087,0.4702799916267395,0.4267999827861786,,,0.6524418592453003
32,1.5167911052703857,0.48023998737335205,0.43529999256134033,,,0.8876184821128845
33,1.5110965967178345,0.4824199974536896,0.4342999756336212,,,0.476075142621994
34,1.5089154243469238,0.48333999514579773,0.4348999857902527,,,0.5463569164276123
35,1.4849401712417603,0.4919999837875366,0.44099998474121094,18.428194046020508,113844.375,0.6166194081306458
36,1.4919904470443726,0.48969998955726624,0.43619999289512634,,,0.24461638927459717
37,1.4666523933410645,0.49945998191833496,0.4462999999523163,,,0.6827602386474609
38,1.4673179388046265,0.4997199773788452,0.4432999789714813,,,0.23379527032375336
39,1.4487972259521484,0.507319986820221,0.44679999351501465,,,0.4987383186817169
40,1.444547176361084,0.508080005645752,0.4423999786376953,20.93539810180664,128518.5078125,0.2745415270328522
41,1.4337176084518433,0.5125799775123596,0.4453999996185303,,,0.4621751308441162
42,1.4215089082717896,0.5172199606895447,0.4448999762535095,,,0.406556636095047
43,1.4172484874725342,0.5180999636650085,0.44179999828338623,,,0.3209962844848633
44,1.4026843309402466,0.523580014705658,0.44679999351501465,,,0.5136851668357849
45,1.4035913944244385,0.5227000117301941,0.4453999996185303,23.096046447753906,143916.09375,0.37109681963920593
46,1.4003973007202148,0.5229799747467041,0.4470999836921692,,,0.7250880599021912
47,1.3960950374603271,0.5260999798774719,0.44290000200271606,,,0.8787274956703186
