step,train_loss,train_acc,test_acc,lambda_H,lambda_A,grad_norm
76,1.5273301601409912,0.4812999963760376,0.44419997930526733,,,0.1226135790348053
77,1.5231150388717651,0.4827999770641327,0.44579997658729553,,,0.12221585959196091
78,1.5188870429992676,0.4845399856567383,0.44589999318122864,,,0.12212776392698288
79,1.514651894569397,0.48607999086380005,0.44749999046325684,,,0.1213417500257492
80,1.510412335395813,0.48736000061035156,0.4486999809741974,72.07266235351562,383544.21875,0.12080255150794983
81,1.5061607360839844,0.48899999260902405,0.45019999146461487,,,0.12071186304092407
82,1.5019018650054932,0.4908999800682068,0.45089998841285706,,,0.1200561597943306
83,1.497633457183838,0.4929399788379669,0.4519999921321869,,,0.11991890519857407
84,1.493355631828308,0.4945800006389618,0.4521999955177307,,,0.1198771521449089
85,1.4890707731246948,0.4962799847126007,0.45229998230934143,82.7635726928711,450709.125,0.12045890837907791
86,1.4847913980484009,0.49771997332572937,0.45260000228881836,,,0.12320583313703537
87,1.480575680732727,0.4994399845600128,0.4546999931335449,,,0.13520944118499756
88,1.4767646789550781,0.5010600090026855,0.4551999866962433,,,0.18616974353790283
89,1.4745489358901978,0.5018599629402161,0.457099974155426,,,0.3463330566883087
90,1.4739913940429688,0.5014199614524841,0.4536999762058258,82.84305572509766,327950.28125,0.7147422432899475
91,1.465922474861145,0.5044999718666077,0.4578999876976013,,,1.0275367498397827
92,1.461205005645752,0.5060999989509583,0.4587000012397766,,,0.5973957777023315
93,1.4606454372406006,0.5067200064659119,0.4560999870300293,,,0.4200645089149475
94,1.4533149003982544,0.5088399648666382,0.459199994802475,,,0.8615820407867432
95,1.4515259265899658,0.5095599889755249,0.4592999815940857,107.16341400146484,280261.34375,0.27133673429489136
96,1.4481420516967773,0.5111600160598755,0.45799997448921204,,,0.6765589118003845
97,1.4423974752426147,0.513159990310669,0.4599999785423279,,,0.692653477191925
98,1.4415262937545776,0.5130000114440918,0.46069997549057007,,,0.23006293177604675
99,1.4356263875961304,0.515720009803772,0.460099995136261,,,0.8033373951911926
100,1.4328659772872925,0.5164999961853027,0.4607999920845032,106.3160400390625,242913.0625,0.34694531559944153
101,1.4297007322311401,0.5174199938774109,0.4610999822616577,,,0.5345357656478882
102,1.424620270729065,0.5189399719238281,0.4610999822616577,,,0.617396891117096
103,1.422709584236145,0.5201599597930908,0.4611999988555908,,,0.1554856151342392
104,1.4178746938705444,0.5214200019836426,0.46299999952316284,,,0.6147983074188232
105,1.4147136211395264,0.5227400064468384,0.4635999798774719,125.093994140625,269849.875,0.29771319031715393
106,1.411691665649414,0.5238400101661682,0.4635999798774719,,,0.41377878189086914
107,1.4070671796798706,0.525439977645874,0.46369999647140503,,,0.5344556570053101
108,1.4045120477676392,0.5261600017547607,0.46469998359680176,,,0.13271482288837433
109,1.400667667388916,0.5277799963951111,0.4648999869823456,,,0.5175408124923706
110,1.3966041803359985,0.5290600061416626,0.46379998326301575,131.32022094726562,275239.875,0.41849297285079956
111,1.3938852548599243,0.5299599766731262,0.46459999680519104,,,0.2012944519519806
112,1.3898956775665283,0.5317000150680542,0.46449998021125793,,,0.5141624808311462
113,1.386013150215149,0.5325999855995178,0.4640999734401703,,,0.3623192310333252
114,1.383101224899292,0.534339964389801,0.4652999937534332,,,0.21234531700611115
115,1.3792743682861328,0.5356599688529968,0.4652999937534332,139.65960693359375,287467.59375,0.4806225001811981
116,1.3752766847610474,0.5374599695205688,0.4643999934196472,,,0.3722766637802124
117,1.3722161054611206,0.5379599928855896,0.46399998664855957,,,0.16307790577411652
118,1.368700623512268,0.5396599769592285,0.4643999934196472,,,0.42480364441871643
119,1.3645433187484741,0.5412999987602234,0.46379998326301575,,,0.42592522501945496
120,1.3611401319503784,0.5424599647521973,0.46320000290870667,157.98924255371094,324101.40625,0.16198885440826416
121,1.3579539060592651,0.5434799790382385,0.46309998631477356,,,0.29937031865119934
122,1.353987693786621,0.5451799631118774,0.4633999764919281,,,0.45008862018585205
123,1.3500490188598633,0.5468400120735168,0.46379998326301575,,,0.325685054063797
124,1.3466761112213135,0.5479400157928467,0.4649999737739563,,,0.11396493762731552
125,1.343285322189331,0.5487599968910217,0.4642999768257141,171.73638916015625,352230.53125,0.2999432682991028
126,1.3395088911056519,0.5502200126647949,0.4658999741077423,,,0.4200683534145355
127,1.3355584144592285,0.5513399839401245,0.4649999737739563,,,0.3734643757343292
128,1.3318206071853638,0.5530200004577637,0.46559998393058777,,,0.2201942503452301
129,1.3282759189605713,0.5542799830436707,0.4668999910354614,,,0.1518774777650833
130,1.324770212173462,0.5554199814796448,0.46559998393058777,184.84591674804688,379859.0,0.2709091603755951
131,1.3212658166885376,0.5569199919700623,0.4682999849319458,,,0.39160552620887756
132,1.3176579475402832,0.5577600002288818,0.4659999907016754,,,0.4757036566734314
133,1.3140006065368652,0.5597999691963196,0.4673999845981598,,,0.5219149589538574
134,1.3102092742919922,0.5610199570655823,0.4667999744415283,,,0.5337510704994202
135,1.3064308166503906,0.5623799562454224,0.4684999883174896,189.27830505371094,366580.625,0.5160176157951355
136,1.3026543855667114,0.5634399652481079,0.4666999876499176,,,0.48454105854034424
137,1.2989948987960815,0.5652199983596802,0.46799999475479126,,,0.4617706835269928
138,1.295385479927063,0.5656999945640564,0.46719998121261597,,,0.46648281812667847
139,1.2919378280639648,0.5674600005149841,0.46719998121261597,,,0.5071616768836975
140,1.2885609865188599,0.5679199695587158,0.468099981546402,217.00042724609375,394635.59375,0.5829645395278931
141,1.2855473756790161,0.5704399943351746,0.4682999849319458,,,0.700614869594574
142,1.2825472354888916,0.5696200132369995,0.46789997816085815,,,0.8553206920623779
143,1.2799030542373657,0.5717999935150146,0.46709999442100525,,,1.0343446731567383
144,1.2761173248291016,0.5724599957466125,0.4668999910354614,,,1.1719156503677368
145,1.2714241743087769,0.574400007724762,0.4668999910354614,215.2136993408203,347501.3125,1.1335439682006836
146,1.2665691375732422,0.5763399600982666,0.4681999981403351,,,0.8245258331298828
147,1.2634128332138062,0.5774999856948853,0.468099981546402,,,0.3278339207172394
148,1.2615898847579956,0.5780199766159058,0.4657999873161316,,,0.5247768759727478
149,1.2586016654968262,0.5782600045204163,0.4675999879837036,,,0.9653461575508118
150,1.25406014919281,0.5804799795150757,0.4664999842643738,227.6478271484375,345239.9375,1.0722156763076782
151,1.2495776414871216,0.5813199877738953,0.4664999842643738,,,0.7783260345458984
152,1.2467098236083984,0.5829399824142456,0.46709999442100525,,,0.2937186360359192
153,1.2441425323486328,0.5837999582290649,0.4667999744415283,,,0.4979138672351837
154,1.2406975030899048,0.5843600034713745,0.4675999879837036,,,0.785800039768219
155,1.2372705936431885,0.5863199830055237,0.4682999849319458,243.16012573242188,353602.6875,0.8046691417694092
156,1.2342561483383179,0.5861999988555908,0.46859997510910034,,,0.7294833064079285
157,1.23090398311615,0.5877000093460083,0.46769997477531433,,,0.7409553527832031
158,1.2265561819076538,0.5892199873924255,0.46859997510910034,,,0.673366904258728
159,1.2231314182281494,0.5906599760055542,0.46779999136924744,,,0.33167174458503723
160,1.2206710577011108,0.5916000008583069,0.4666000008583069,264.39532470703125,372691.0625,0.2299877405166626
161,1.217509388923645,0.5922399759292603,0.46719998121261597,,,0.5645956993103027
162,1.2139942646026611,0.5943399667739868,0.46769997477531433,,,0.6305332183837891
163,1.2113369703292847,0.5945799946784973,0.4659999907016754,,,0.6176979541778564
164,1.2093342542648315,0.5956000089645386,0.4673999845981598,,,0.8559132218360901
165,1.2065949440002441,0.595579981803894,0.46709999442100525,302.0225830078125,409610.375,1.1413854360580444
166,1.2040342092514038,0.5975599884986877,0.4675000011920929,,,1.303856611251831
167,1.2007954120635986,0.597059965133667,0.46629998087882996,,,1.3837270736694336
168,1.1965534687042236,0.5999400019645691,0.46609997749328613,,,1.3670600652694702
169,1.1914373636245728,0.6005600094795227,0.4673999845981598,,,1.0440673828125
170,1.1887825727462769,0.6017000079154968,0.4668999910354614,305.49871826171875,359310.09375,0.33824819326400757
171,1.1873058080673218,0.6024799942970276,0.4668999910354614,,,0.5294046401977539
172,1.1842941045761108,0.6030799746513367,0.4666000008583069,,,1.0267400741577148
173,1.1810743808746338,0.6044600009918213,0.4672999978065491,,,1.131382942199707
174,1.1778111457824707,0.6047199964523315,0.4672999978065491,,,1.0536479949951172
175,1.1738606691360474,0.6063399910926819,0.4658999741077423,314.17059326171875,335852.5,0.9105377197265625
176,1.1702873706817627,0.6080999970436096,0.4658999741077423,,,0.5519985556602478
177,1.168160319328308,0.6083999872207642,0.4666000008583069,,,0.2502627372741699
178,1.166070818901062,0.6088599562644958,0.46619999408721924,,,0.7241569757461548
179,1.163004994392395,0.6091600060462952,0.4666000008583069,,,1.0133657455444336
180,1.16008722782135,0.6114799976348877,0.4651999771595001,320.1428527832031,324042.625,1.0562214851379395
181,1.1571125984191895,0.611519992351532,0.46709999442100525,,,1.0475131273269653
182,1.1536099910736084,0.6134399771690369,0.46609997749328613,,,1.0227376222610474
183,1.1497774124145508,0.614579975605011,0.4658999741077423,,,0.8137118816375732
184,1.1468236446380615,0.6156399846076965,0.46619999408721924,,,0.43419113755226135
185,1.1441761255264282,0.6168999671936035,0.4664999842643738,347.9212646484375,366600.8125,0.3584904372692108
186,1.1412031650543213,0.6179199814796448,0.46639999747276306,,,0.5199165940284729
187,1.1384992599487305,0.6189000010490417,0.4657000005245209,,,0.5750945210456848
188,1.1364933252334595,0.6191999912261963,0.4648999869823456,,,0.7365114688873291
189,1.1352213621139526,0.6199199557304382,0.46559998393058777,,,1.0963985919952393
190,1.1340043544769287,0.6198399662971497,0.4650999903678894,399.8600158691406,420145.8125,1.5140695571899414
191,1.1336899995803833,0.6209399700164795,0.4640999734401703,,,1.9457974433898926
192,1.1290816068649292,0.6219399571418762,0.46289998292922974,,,2.2510619163513184
193,1.122658371925354,0.6238999962806702,0.46469998359680176,,,2.0479657649993896
194,1.1181550025939941,0.625819981098175,0.4652999937534332,,,1.153583288192749
195,1.1181297302246094,0.6257399916648865,0.46559998393058777,402.963134765625,338008.0625,0.35206231474876404
196,1.1175180673599243,0.6266399621963501,0.4632999897003174,,,1.4434788227081299
197,1.1120407581329346,0.6278199553489685,0.46449998021125793,,,1.8458315134048462
198,1.107962965965271,0.6298399567604065,0.4658999741077423,,,1.2580883502960205
199,1.1064609289169312,0.6307199597358704,0.46320000290870667,,,0.5186082124710083
200,1.1043301820755005,0.6306399703025818,0.4640999734401703,418.468505859375,336385.15625,1.0455232858657837
201,1.1016980409622192,0.631879985332489,0.4632999897003174,,,1.331236720085144
202,1.0982416868209839,0.632860004901886,0.46230000257492065,,,1.2168229818344116
203,1.0946929454803467,0.634939968585968,0.46449998021125793,,,0.833168089389801
204,1.0929315090179443,0.6352199912071228,0.46299999952316284,,,0.5059797167778015
205,1.0913348197937012,0.6347000002861023,0.460999995470047,431.8575744628906,357125.65625,0.9523607492446899
206,1.087705135345459,0.6373999714851379,0.46369999647140503,,,1.2298688888549805
207,1.0841110944747925,0.6383399963378906,0.46289998292922974,,,0.908732533454895
208,1.0822176933288574,0.6387400031089783,0.46129998564720154,,,0.3621121644973755
209,1.0799087285995483,0.6402400135993958,0.4617999792098999,,,0.6713567972183228
210,1.077003002166748,0.6410199999809265,0.461899995803833,448.6246337890625,370887.03125,0.8698490262031555
211,1.0747753381729126,0.6420999765396118,0.46059998869895935,,,0.8564103841781616
212,1.0720628499984741,0.642259955406189,0.460999995470047,,,0.91248619556427
213,1.0687583684921265,0.6438199877738953,0.4603999853134155,,,0.8204479217529297
214,1.0661479234695435,0.6444000005722046,0.46069997549057007,,,0.4942057728767395
215,1.0640268325805664,0.644819974899292,0.460099995136261,458.718505859375,384429.6875,0.45963481068611145
216,1.061402678489685,0.6464999914169312,0.45969998836517334,,,0.6862667798995972
217,1.0586183071136475,0.6467999815940857,0.45969998836517334,,,0.7135285139083862
218,1.056420087814331,0.6481599807739258,0.4593999981880188,,,0.7003019452095032
219,1.0542020797729492,0.6485999822616577,0.4584999978542328,,,0.8755536079406738
220,1.051851749420166,0.6497600078582764,0.45889997482299805,462.3328552246094,387621.875,1.0603885650634766
221,1.0498229265213013,0.6497399806976318,0.4584999978542328,,,1.1952552795410156
222,1.0494704246520996,0.6513000130653381,0.45989999175071716,,,1.4662485122680664
223,1.049648404121399,0.6505599617958069,0.4569999873638153,,,1.9471510648727417
224,1.0503257513046265,0.6501399874687195,0.4575999975204468,,,2.5502896308898926
225,1.0455151796340942,0.6518999934196472,0.4569000005722046,533.9413452148438,388060.15625,2.9623870849609375
226,1.0379297733306885,0.654699981212616,0.45969998836517334,,,2.666447401046753
227,1.0336508750915527,0.6561999917030334,0.4583999812602997,,,1.4211760759353638
228,1.035408616065979,0.6559199690818787,0.4558999836444855,,,0.6700137257575989
229,1.0347989797592163,0.6559000015258789,0.45899999141693115,,,2.0733444690704346
230,1.027787208557129,0.6580399870872498,0.4578000009059906,523.6170043945312,359617.40625,2.3517234325408936
231,1.0253304243087769,0.6598199605941772,0.4553999900817871,,,1.2414143085479736
232,1.0256372690200806,0.6592199802398682,0.45749998092651367,,,0.9699394702911377
233,1.0214734077453613,0.6613999605178833,0.45649999380111694,,,1.7649966478347778
234,1.0180519819259644,0.6628199815750122,0.45719999074935913,,,1.358587622642517
235,1.0173898935317993,0.6619399785995483,0.4575999975204468,516.5035400390625,368172.9375,0.7601394057273865
236,1.0148627758026123,0.6637799739837646,0.4551999866962433,,,1.2898319959640503
237,1.011430263519287,0.664680004119873,0.4553999900817871,,,1.2234987020492554
238,1.009726881980896,0.665340006351471,0.457099974155426,,,0.7460115551948547
239,1.0072944164276123,0.6667599678039551,0.45579999685287476,,,0.9720953106880188
240,1.0048999786376953,0.6669600009918213,0.4553000032901764,543.9048461914062,354906.84375,0.9405350089073181
241,1.003189206123352,0.6674799919128418,0.45559999346733093,,,0.8146408200263977
242,1.0002093315124512,0.6684199571609497,0.45509999990463257,,,1.00945246219635
243,0.997931182384491,0.6698399782180786,0.4558999836444855,,,0.8223556280136108
244,0.9965835213661194,0.6699000000953674,0.4553000032901764,,,0.7625033259391785
245,0.993741512298584,0.6718199849128723,0.4551999866962433,559.8088989257812,383739.8125,1.0247657299041748
246,0.9909703731536865,0.6720199584960938,0.45489999651908875,,,0.8212084174156189
247,0.9898504018783569,0.6724399924278259,0.45419999957084656,,,0.6398558020591736
248,0.9879084229469299,0.6733199954032898,0.4528999924659729,,,1.077221393585205
249,0.9856992959976196,0.6740599870681763,0.45489999651908875,,,1.2481096982955933
250,0.9852168560028076,0.6741200089454651,0.4536999762058258,615.3417358398438,415445.375,1.3379281759262085
251,0.9861868023872375,0.6747199892997742,0.45569998025894165,,,1.8909224271774292
252,0.9855305552482605,0.6735999584197998,0.4528999924659729,,,2.5537216663360596
253,0.98550945520401,0.674299955368042,0.4553000032901764,,,3.1018590927124023
254,0.9785330295562744,0.6759799718856812,0.4519999921321869,,,3.302117347717285
255,0.9717687368392944,0.6793799996376038,0.4530999958515167,591.4888916015625,331977.59375,2.4731078147888184
256,0.9708205461502075,0.6797599792480469,0.45319998264312744,,,0.7010076642036438
257,0.9720007181167603,0.6783199906349182,0.4510999917984009,,,1.2916544675827026
258,0.9702707529067993,0.6799399852752686,0.45329999923706055,,,2.392031669616699
259,0.9650499820709229,0.6809999942779541,0.4520999789237976,,,2.3591489791870117
260,0.9620339274406433,0.6823199987411499,0.4512999951839447,619.1923828125,337454.9375,1.353973388671875
261,0.9615269303321838,0.6830399632453918,0.45329999923706055,,,0.8093907237052917
262,0.9606148600578308,0.6818599700927734,0.45260000228881836,,,1.5986100435256958
263,0.9577006101608276,0.684499979019165,0.4521999955177307,,,1.9526243209838867
264,0.9537498354911804,0.6857399940490723,0.45239999890327454,,,1.564735770225525
265,0.9521030187606812,0.6854000091552734,0.4518999755382538,644.1170654296875,349620.125,0.6617296934127808
266,0.9517408013343811,0.6866799592971802,0.4521999955177307,,,0.9508667588233948
267,0.94936603307724,0.6864999532699585,0.4510999917984009,,,1.6073989868164062
268,0.9460967779159546,0.6885600090026855,0.4518999755382538,,,1.5559626817703247
269,0.9438536167144775,0.6894400119781494,0.4518999755382538,,,0.9913364052772522
270,0.9424207806587219,0.6886999607086182,0.4510999917984009,665.2879028320312,365468.59375,0.7240555882453918
271,0.9406558871269226,0.690779983997345,0.4520999789237976,,,1.053639531135559
272,0.9385297894477844,0.6908400058746338,0.4503999948501587,,,1.250420331954956
273,0.9363464713096619,0.6916199922561646,0.4509999752044678,,,1.2726681232452393
274,0.9337838888168335,0.6926400065422058,0.45019999146461487,,,1.1197558641433716
275,0.9317008852958679,0.6940000057220459,0.4504999816417694,677.5023803710938,375320.21875,0.7512031197547913
276,0.9304033517837524,0.6945599913597107,0.4502999782562256,,,0.6749164462089539
277,0.9286937713623047,0.6952799558639526,0.4502999782562256,,,1.0490635633468628
278,0.9262470602989197,0.6955599784851074,0.4510999917984009,,,1.2044044733047485
279,0.9237819314002991,0.6968399882316589,0.4502999782562256,,,1.0376977920532227
280,0.9215662479400635,0.6974200010299683,0.45069998502731323,695.1194458007812,384309.28125,0.8000821471214294
281,0.9193400740623474,0.6979999542236328,0.45009997487068176,,,0.6330814361572266
282,0.9173436760902405,0.6991999745368958,0.4497999846935272,,,0.46949082612991333
283,0.9155866503715515,0.6998199820518494,0.4497999846935272,,,0.4958321452140808
284,0.9138796329498291,0.7001399993896484,0.45009997487068176,,,0.710253894329071
285,0.912347137928009,0.7005800008773804,0.45019999146461487,722.646728515625,408402.90625,0.9341186285018921
286,0.9107101559638977,0.701200008392334,0.44919997453689575,,,1.159731149673462
287,0.9089670181274414,0.7011199593544006,0.4487999975681305,,,1.338207483291626
288,0.9074505567550659,0.7022599577903748,0.4493999779224396,,,1.4546693563461304
289,0.90753173828125,0.7013999819755554,0.4490000009536743,,,1.6841305494308472
290,0.912129282951355,0.7005000114440918,0.4499000012874603,711.2272338867188,388319.125,2.4223151206970215
291,0.9222132563591003,0.6944999694824219,0.44669997692108154,,,3.8335416316986084
292,0.9390302896499634,0.6908400058746338,0.44759997725486755,,,6.0569167137146
293,0.909155011177063,0.6990599632263184,0.448199987411499,,,7.434718132019043
294,0.8980854153633118,0.7044000029563904,0.4493999779224396,,,4.426087379455566
295,0.9146777391433716,0.6992999911308289,0.44699999690055847,695.2114868164062,302019.625,2.2245824337005615
296,0.8961268067359924,0.7049399614334106,0.447299987077713,,,5.423194885253906
297,0.8966519236564636,0.7052800059318542,0.4495999813079834,,,2.602276086807251
298,0.9029014706611633,0.7039200067520142,0.4497999846935272,,,3.1583518981933594
299,0.8871951699256897,0.7089999914169312,0.4487999975681305,,,4.3943939208984375
300,0.8978412747383118,0.7035599946975708,0.44669997692108154,818.870849609375,319321.1875,0.7957121729850769
301,0.8911184668540955,0.7083399891853333,0.44999998807907104,,,4.357992649078369
302,0.8853713870048523,0.7097799777984619,0.4495999813079834,,,3.125147819519043
303,0.8919011950492859,0.7054199576377869,0.446399986743927,,,2.0538341999053955
304,0.8794979453086853,0.7113800048828125,0.4477999806404114,,,4.092412948608398
305,0.8844107985496521,0.7107599973678589,0.4478999972343445,696.55029296875,303130.90625,0.9011194705963135
306,0.8789784908294678,0.7108199596405029,0.44839999079704285,,,3.0402417182922363
307,0.8766458630561829,0.7112999558448792,0.4462999999523163,,,2.0938618183135986
308,0.8781691193580627,0.7117399573326111,0.44749999046325684,,,1.809817910194397
309,0.8715659379959106,0.7136399745941162,0.44769999384880066,,,2.6688215732574463
310,0.8749593496322632,0.7119799852371216,0.446399986743927,803.7546997070312,323841.65625,0.6388593912124634
311,0.8695707321166992,0.7149400115013123,0.44699999690055847,,,2.7435288429260254
312,0.8688849210739136,0.7148000001907349,0.44699999690055847,,,1.4036390781402588
313,0.8682927489280701,0.7146799564361572,0.44689998030662537,,,1.710511326789856
314,0.8636761903762817,0.7164599895477295,0.4465999901294708,,,2.1898152828216553
315,0.8649349212646484,0.7166199684143066,0.4465999901294708,750.0120849609375,328326.78125,0.4432467520236969
316,0.8611209988594055,0.717199981212616,0.4465999901294708,,,2.0484395027160645
317,0.8600412011146545,0.7171799540519714,0.44679999351501465,,,1.0367431640625
318,0.8593101501464844,0.7181199789047241,0.446399986743927,,,1.3342137336730957
319,0.8558270335197449,0.7199400067329407,0.44579997658729553,,,1.708048701286316
320,0.8560202121734619,0.7189599871635437,0.4456999897956848,824.5272216796875,352607.125,0.3685923218727112
321,0.853506326675415,0.7201799750328064,0.4465999901294708,,,1.7086340188980103
322,0.8514033555984497,0.7213000059127808,0.44679999351501465,,,1.1412914991378784
323,0.851060152053833,0.721019983291626,0.44529998302459717,,,0.791504979133606
324,0.8482275009155273,0.7217400074005127,0.44529998302459717,,,1.610417127609253
325,0.8467835187911987,0.7226999998092651,0.44679999351501465,806.789794921875,334510.0,0.732427716255188
326,0.8458546996116638,0.7228800058364868,0.445499986410141,,,0.922166109085083
327,0.843203067779541,0.723859965801239,0.445499986410141,,,1.3578660488128662
328,0.8419510126113892,0.7246399521827698,0.44579997658729553,,,0.4754889905452728
329,0.8406931161880493,0.7251399755477905,0.4461999833583832,,,0.8929126858711243
330,0.8382905721664429,0.725820004940033,0.4447000026702881,838.7688598632812,371770.6875,1.1323249340057373
331,0.8369703888893127,0.7263000011444092,0.44609999656677246,,,0.3647378385066986
